"","DateCollection","Source","HOSP"
"3436","2019-01-01","Clinical","All ICUs"
"3437","2019-01-03","Clinical","All ICUs"
"3438","2019-01-05","Clinical","All ICUs"
"3439","2018-12-30","Clinical","All ICUs"
"3440","2019-01-01","Clinical","All ICUs"
"3441","2018-12-30","Clinical","All ICUs"
"3442","2019-01-01","Clinical","All ICUs"
"3443","2018-12-29","Clinical","All ICUs"
"3444","2019-01-01","Clinical","All ICUs"
"3445","2018-12-17","Clinical","All ICUs"
"3446","2018-12-10","Clinical","All ICUs"
"3447","2018-12-13","Clinical","All ICUs"
"3448","2018-12-30","Clinical","All ICUs"
"3449","2018-12-25","Clinical","All ICUs"
"3450","2018-12-25","Clinical","All ICUs"
"3451","2018-12-25","Clinical","All ICUs"
"3452","2019-01-07","Clinical","All ICUs"
"3453","2018-12-15","Clinical","All ICUs"
"3454","2018-12-13","Clinical","All ICUs"
"3455","2018-12-31","Clinical","All ICUs"
"3456","2019-01-12","Clinical","All ICUs"
"3457","2018-12-08","Clinical","All ICUs"
"3458","2018-12-08","Clinical","All ICUs"
"3459","2018-12-08","Clinical","All ICUs"
"3460","2018-12-30","Clinical","All ICUs"
"3461","2019-01-10","Clinical","All ICUs"
"3462","2019-01-10","Clinical","All ICUs"
"3463","2019-01-04","Clinical","All ICUs"
"3464","2019-01-04","Clinical","All ICUs"
"3465","2019-01-09","Clinical","All ICUs"
"3466","2019-01-09","Clinical","All ICUs"
"3467","2019-01-09","Clinical","All ICUs"
"3468","2019-01-09","Clinical","All ICUs"
"3469","2019-01-05","Clinical","All ICUs"
"3470","2019-01-05","Clinical","All ICUs"
"3471","2019-01-09","Clinical","All ICUs"
"3472","2019-01-09","Clinical","All ICUs"
"3473","2019-01-09","Clinical","All ICUs"
"3474","2019-01-08","Clinical","All ICUs"
"3475","2018-11-29","Clinical","All ICUs"
"3476","2018-12-03","Clinical","All ICUs"
"3477","2018-12-24","Clinical","All ICUs"
"3478","2018-12-27","Clinical","All ICUs"
"3479","2018-12-28","Clinical","All ICUs"
"3480","2019-01-08","Clinical","All ICUs"
"3481","2019-01-09","Clinical","All ICUs"
"3482","2019-01-09","Clinical","All ICUs"
"3483","2018-12-23","Clinical","All ICUs"
"3484","2018-12-25","Clinical","All ICUs"
"3485","2019-01-07","Clinical","All ICUs"
"3486","2019-01-09","Clinical","All ICUs"
"3487","2019-01-05","Clinical","All ICUs"
"3488","2019-01-16","Clinical","All ICUs"
"3489","2019-01-20","Clinical","All ICUs"
"3490","2019-01-20","Clinical","All ICUs"
"3491","2019-01-17","Clinical","All ICUs"
"3492","2019-01-17","Clinical","All ICUs"
"3493","2019-01-13","Clinical","All ICUs"
"3494","2019-01-16","Clinical","All ICUs"
"3495","2019-01-07","Clinical","All ICUs"
"3496","2019-01-22","Clinical","All ICUs"
"3497","2018-12-31","Clinical","All ICUs"
"3498","2019-01-11","Clinical","All ICUs"
"3499","2019-01-23","Clinical","All ICUs"
"3500","2019-01-23","Clinical","All ICUs"
"3501","2019-01-07","Clinical","All ICUs"
"3502","2019-01-08","Clinical","All ICUs"
"3503","2019-01-18","Clinical","All ICUs"
"3504","2018-12-29","Clinical","All ICUs"
"3505","2019-01-05","Clinical","All ICUs"
"3506","2019-01-10","Clinical","All ICUs"
"3507","2019-01-22","Clinical","All ICUs"
"3508","2019-01-17","Clinical","All ICUs"
"3509","2019-01-16","Clinical","All ICUs"
"3510","2019-01-17","Clinical","All ICUs"
"3511","2019-01-18","Clinical","All ICUs"
"3512","2019-01-14","Clinical","All ICUs"
"3513","2019-01-14","Clinical","All ICUs"
"3514","2019-01-17","Clinical","All ICUs"
"3515","2019-01-18","Clinical","All ICUs"
"3516","2019-01-20","Clinical","All ICUs"
"3517","2019-01-20","Clinical","All ICUs"
"3518","2019-01-28","Clinical","All ICUs"
"3519","2019-01-28","Clinical","All ICUs"
"3520","2019-01-31","Clinical","All ICUs"
"3521","2019-01-24","Clinical","All ICUs"
"3522","2019-01-21","Clinical","All ICUs"
"3523","2019-01-24","Clinical","All ICUs"
"3524","2019-01-14","Clinical","All ICUs"
"3525","2019-01-20","Clinical","All ICUs"
"3526","2019-01-03","Clinical","All ICUs"
"3527","2019-01-06","Clinical","All ICUs"
"3528","2019-12-19","Clinical","All ICUs"
"3529","2018-12-28","Clinical","All ICUs"
"3530","2018-12-29","Clinical","All ICUs"
"3531","2019-01-13","Clinical","All ICUs"
"3532","2018-12-20","Clinical","All ICUs"
"3533","2019-01-22","Clinical","All ICUs"
"3534","2019-01-02","Clinical","All ICUs"
"3535","2019-01-05","Clinical","All ICUs"
"3536","2019-01-09","Clinical","All ICUs"
"3537","2019-01-10","Clinical","All ICUs"
"3538","2019-01-15","Clinical","All ICUs"
"3539","2019-01-17","Clinical","All ICUs"
"3540","2019-01-21","Clinical","All ICUs"
"3541","2019-01-28","Clinical","All ICUs"
"3542","2019-01-26","Clinical","All ICUs"
"3543","2019-01-29","Clinical","All ICUs"
"3544","2019-02-04","Clinical","All ICUs"
"3545","2019-01-31","Clinical","All ICUs"
"3546","2019-02-01","Clinical","All ICUs"
"3547","2019-01-29","Clinical","All ICUs"
"3548","2019-01-29","Clinical","All ICUs"
"3549","2019-01-29","Clinical","All ICUs"
"3550","2019-02-05","Clinical","All ICUs"
"3551","2019-01-31","Clinical","All ICUs"
"3552","2019-01-31","Clinical","All ICUs"
"3553","2019-01-31","Clinical","All ICUs"
"3554","2019-02-02","Clinical","All ICUs"
"3555","2019-02-02","Clinical","All ICUs"
"3556","2019-02-10","Clinical","All ICUs"
"3557","2019-01-18","Clinical","All ICUs"
"3558","2019-02-05","Clinical","All ICUs"
"3559","2019-02-05","Clinical","All ICUs"
"3560","2019-02-06","Clinical","All ICUs"
"3561","2019-02-04","Clinical","All ICUs"
"3562","2019-02-07","Clinical","All ICUs"
"3563","2019-02-11","Clinical","All ICUs"
"3564","2019-02-11","Clinical","All ICUs"
"3565","2018-12-27","Clinical","All ICUs"
"3566","2019-01-22","Clinical","All ICUs"
"3567","2019-01-22","Clinical","All ICUs"
"3568","2019-01-22","Clinical","All ICUs"
"3569","2019-01-25","Clinical","All ICUs"
"3570","2019-01-25","Clinical","All ICUs"
"3571","2019-01-28","Clinical","All ICUs"
"3572","2019-01-28","Clinical","All ICUs"
"3573","2019-01-28","Clinical","All ICUs"
"3574","2019-01-28","Clinical","All ICUs"
"3575","2019-01-28","Clinical","All ICUs"
"3576","2019-01-28","Clinical","All ICUs"
"3577","2019-01-30","Clinical","All ICUs"
"3578","2019-02-02","Clinical","All ICUs"
"3579","2019-02-02","Clinical","All ICUs"
"3580","2019-01-27","Clinical","All ICUs"
"3581","2019-01-22","Clinical","All ICUs"
"3582","2019-02-12","Clinical","All ICUs"
"3583","2019-02-06","Clinical","All ICUs"
"3584","2019-02-12","Clinical","All ICUs"
"3585","2019-02-08","Clinical","All ICUs"
"3586","2019-02-08","Clinical","All ICUs"
"3587","2019-02-17","Clinical","All ICUs"
"3588","2019-02-17","Clinical","All ICUs"
"3589","2019-02-15","Clinical","All ICUs"
"3590","2019-02-14","Clinical","All ICUs"
"3591","2019-02-14","Clinical","All ICUs"
"3592","2019-02-11","Clinical","All ICUs"
"3593","2019-02-11","Clinical","All ICUs"
"3594","2019-02-12","Clinical","All ICUs"
"3595","2019-02-16","Clinical","All ICUs"
"3596","2019-02-17","Clinical","All ICUs"
"3597","2019-02-20","Clinical","All ICUs"
"3598","2019-02-02","Clinical","All ICUs"
"3599","2019-02-06","Clinical","All ICUs"
"3600","2019-01-27","Clinical","All ICUs"
"3601","2019-02-07","Clinical","All ICUs"
"3602","2019-02-07","Clinical","All ICUs"
"3603","2019-02-09","Clinical","All ICUs"
"3604","2019-01-23","Clinical","All ICUs"
"3605","2019-02-01","Clinical","All ICUs"
"3606","2019-02-02","Clinical","All ICUs"
"3607","2019-02-14","Clinical","All ICUs"
"3608","2019-02-14","Clinical","All ICUs"
"3609","2019-02-09","Clinical","All ICUs"
"3610","2019-02-14","Clinical","All ICUs"
"3611","2019-02-22","Clinical","All ICUs"
"3612","2019-02-18","Clinical","All ICUs"
"3613","2019-02-21","Clinical","All ICUs"
"3614","2019-02-17","Clinical","All ICUs"
"3615","2019-02-17","Clinical","All ICUs"
"3616","2019-02-23","Clinical","All ICUs"
"3617","2019-02-14","Clinical","All ICUs"
"3618","2019-02-21","Clinical","All ICUs"
"3619","2019-02-21","Clinical","All ICUs"
"3620","2019-02-08","Clinical","All ICUs"
"3621","2019-02-16","Clinical","All ICUs"
"3622","2019-02-13","Clinical","All ICUs"
"3623","2019-01-29","Clinical","All ICUs"
"3624","2019-01-15","Clinical","All ICUs"
"3625","2019-01-08","Clinical","All ICUs"
"3626","2019-01-09","Clinical","All ICUs"
"3627","2019-01-15","Clinical","All ICUs"
"3628","2019-01-24","Clinical","All ICUs"
"3629","2019-01-25","Clinical","All ICUs"
"3630","2019-02-01","Clinical","All ICUs"
"3631","2019-02-07","Clinical","All ICUs"
"3632","2019-02-09","Clinical","All ICUs"
"3633","2019-02-21","Clinical","All ICUs"
"3634","2019-02-26","Clinical","All ICUs"
"3635","2019-02-26","Clinical","All ICUs"
"3636","2019-02-26","Clinical","All ICUs"
"3637","2019-02-07","Clinical","All ICUs"
"3638","2019-02-10","Clinical","All ICUs"
"3639","2019-02-11","Clinical","All ICUs"
"3640","2019-02-13","Clinical","All ICUs"
"3641","2019-02-18","Clinical","All ICUs"
"3642","2019-02-18","Clinical","All ICUs"
"3643","2019-02-19","Clinical","All ICUs"
"3644","2019-02-21","Clinical","All ICUs"
"3645","2019-02-21","Clinical","All ICUs"
"3646","2019-02-21","Clinical","All ICUs"
"3647","2019-02-25","Clinical","All ICUs"
"3648","2019-03-04","Clinical","All ICUs"
"3649","2019-02-25","Clinical","All ICUs"
"3650","2019-02-20","Clinical","All ICUs"
"3651","2019-03-04","Clinical","All ICUs"
"3652","2019-02-20","Clinical","All ICUs"
"3653","2019-02-21","Clinical","All ICUs"
"3654","2019-02-21","Clinical","All ICUs"
"3655","2019-02-22","Clinical","All ICUs"
"3656","2019-02-13","Clinical","All ICUs"
"3657","2019-02-25","Clinical","All ICUs"
"3658","2019-01-27","Clinical","All ICUs"
"3659","2019-02-28","Clinical","All ICUs"
"3660","2019-02-28","Clinical","All ICUs"
"3661","2019-03-05","Clinical","All ICUs"
"3662","2019-02-25","Clinical","All ICUs"
"3663","2019-02-17","Clinical","All ICUs"
"3664","2019-02-19","Clinical","All ICUs"
"3665","2019-03-06","Clinical","All ICUs"
"3666","2019-03-06","Clinical","All ICUs"
"3667","2019-02-19","Clinical","All ICUs"
"3668","2019-02-24","Clinical","All ICUs"
"3669","2019-02-24","Clinical","All ICUs"
"3670","2019-03-08","Clinical","All ICUs"
"3671","2019-03-08","Clinical","All ICUs"
"3672","2019-03-07","Clinical","All ICUs"
"3673","2019-03-09","Clinical","All ICUs"
"3674","2019-03-09","Clinical","All ICUs"
"3675","2019-03-09","Clinical","All ICUs"
"3676","2019-03-06","Clinical","All ICUs"
"3677","2019-03-03","Clinical","All ICUs"
"3678","2019-03-03","Clinical","All ICUs"
"3679","2019-03-03","Clinical","All ICUs"
"3680","2019-03-03","Clinical","All ICUs"
"3681","2019-03-07","Clinical","All ICUs"
"3682","2019-03-09","Clinical","All ICUs"
"3683","2019-03-07","Clinical","All ICUs"
"3684","2019-03-04","Clinical","All ICUs"
"3685","2019-01-20","Clinical","All ICUs"
"3686","2019-01-20","Clinical","All ICUs"
"3687","2019-02-19","Clinical","All ICUs"
"3688","2019-02-19","Clinical","All ICUs"
"3689","2019-01-24","Clinical","All ICUs"
"3690","2019-01-24","Clinical","All ICUs"
"3691","2019-02-04","Clinical","All ICUs"
"3692","2019-02-04","Clinical","All ICUs"
"3693","2019-03-06","Clinical","All ICUs"
"3694","2019-03-15","Clinical","All ICUs"
"3695","2019-03-03","Clinical","All ICUs"
"3696","2019-03-13","Clinical","All ICUs"
"3697","2019-03-15","Clinical","All ICUs"
"3698","2019-03-21","Clinical","All ICUs"
"3699","2019-03-22","Clinical","All ICUs"
"3700","2019-03-12","Clinical","All ICUs"
"3701","2019-03-15","Clinical","All ICUs"
"3702","2019-03-15","Clinical","All ICUs"
"3703","2019-03-12","Clinical","All ICUs"
"3704","2019-03-13","Clinical","All ICUs"
"3705","2019-03-12","Clinical","All ICUs"
"3706","2019-03-01","Clinical","All ICUs"
"3707","2019-02-28","Clinical","All ICUs"
"3708","2019-03-03","Clinical","All ICUs"
"3709","2019-03-01","Clinical","All ICUs"
"3710","2019-03-09","Clinical","All ICUs"
"3711","2019-03-06","Clinical","All ICUs"
"3712","2019-03-15","Clinical","All ICUs"
"3713","2019-03-16","Clinical","All ICUs"
"3714","2019-03-05","Clinical","All ICUs"
"3715","2019-03-07","Clinical","All ICUs"
"3716","2019-03-28","Clinical","All ICUs"
"3717","2019-03-21","Clinical","All ICUs"
"3718","2019-03-21","Clinical","All ICUs"
"3719","2019-03-27","Clinical","All ICUs"
"3720","2019-04-02","Clinical","All ICUs"
"3721","2019-04-06","Clinical","All ICUs"
"3722","2019-04-07","Clinical","All ICUs"
"3723","2019-03-24","Clinical","All ICUs"
"3724","2019-03-23","Clinical","All ICUs"
"3725","2019-03-24","Clinical","All ICUs"
"3726","2019-03-23","Clinical","All ICUs"
"3727","2019-03-31","Clinical","All ICUs"
"3728","2019-04-01","Clinical","All ICUs"
"3729","2019-03-28","Clinical","All ICUs"
"3730","2019-03-29","Clinical","All ICUs"
"3731","2019-04-05","Clinical","All ICUs"
"3732","2019-03-20","Clinical","All ICUs"
"3733","2019-03-17","Clinical","All ICUs"
"3734","2019-03-24","Clinical","All ICUs"
"3735","2019-04-13","Clinical","All ICUs"
"3736","2019-04-07","Clinical","All ICUs"
"3737","2019-04-14","Clinical","All ICUs"
"3738","2019-04-06","Clinical","All ICUs"
"3739","2019-03-25","Clinical","All ICUs"
"3740","2019-03-11","Clinical","All ICUs"
"3741","2019-03-05","Clinical","All ICUs"
"3742","2019-03-05","Clinical","All ICUs"
"3743","2019-03-12","Clinical","All ICUs"
"3744","2019-03-12","Clinical","All ICUs"
"3745","2019-04-03","Clinical","All ICUs"
"3746","2019-03-14","Clinical","All ICUs"
"3747","2019-04-01","Clinical","All ICUs"
"3748","2019-04-01","Clinical","All ICUs"
"3749","2019-04-01","Clinical","All ICUs"
"3750","2019-04-16","Clinical","All ICUs"
"3751","2019-04-16","Clinical","All ICUs"
"3752","2019-04-16","Clinical","All ICUs"
"3753","2019-04-10","Clinical","All ICUs"
"3754","2019-04-16","Clinical","All ICUs"
"3755","2019-04-16","Clinical","All ICUs"
"3756","2019-04-16","Clinical","All ICUs"
"3757","2019-04-11","Clinical","All ICUs"
"3758","2019-04-13","Clinical","All ICUs"
"3759","2019-04-13","Clinical","All ICUs"
"3760","2019-04-18","Clinical","All ICUs"
"3761","2019-04-16","Clinical","All ICUs"
"3762","2019-03-31","Clinical","All ICUs"
"3763","2019-04-26","Clinical","All ICUs"
"3764","2019-04-03","Clinical","All ICUs"
"3765","2019-04-24","Clinical","All ICUs"
"3766","2019-03-21","Clinical","All ICUs"
"3767","2019-03-16","Clinical","All ICUs"
"3768","2019-03-19","Clinical","All ICUs"
"3769","2019-03-19","Clinical","All ICUs"
"3770","2019-03-28","Clinical","All ICUs"
"3771","2019-03-30","Clinical","All ICUs"
"3772","2019-03-31","Clinical","All ICUs"
"3773","2019-04-09","Clinical","All ICUs"
"3774","2019-03-30","Clinical","All ICUs"
"3775","2019-04-08","Clinical","All ICUs"
"3776","2019-04-16","Clinical","All ICUs"
"3777","2019-04-10","Clinical","All ICUs"
"3778","2019-04-16","Clinical","All ICUs"
"3779","2019-03-21","Clinical","All ICUs"
"3780","2019-03-28","Clinical","All ICUs"
"3781","2019-04-03","Clinical","All ICUs"
"3782","2019-04-10","Clinical","All ICUs"
"3783","2019-04-12","Clinical","All ICUs"
"3784","2019-04-16","Clinical","All ICUs"
"3785","2019-04-30","Clinical","All ICUs"
"3786","2019-04-12","Clinical","All ICUs"
"3787","2019-04-25","Clinical","All ICUs"
"3788","2019-04-19","Clinical","All ICUs"
"3789","2019-05-01","Clinical","All ICUs"
"3790","2019-04-09","Clinical","All ICUs"
"3791","2019-03-22","Clinical","All ICUs"
"3792","2019-04-03","Clinical","All ICUs"
"3793","2019-04-05","Clinical","All ICUs"
"3794","2019-05-04","Clinical","All ICUs"
"3795","2019-05-04","Clinical","All ICUs"
"3796","2019-03-20","Clinical","All ICUs"
"3797","2019-04-08","Clinical","All ICUs"
"3798","2019-04-12","Clinical","All ICUs"
"3799","2019-04-30","Clinical","All ICUs"
"3800","2019-04-04","Clinical","All ICUs"
"3801","2019-04-08","Clinical","All ICUs"
"3802","2019-04-30","Clinical","All ICUs"
"3803","2019-05-01","Clinical","All ICUs"
"3804","2019-04-30","Clinical","All ICUs"
"3805","2019-04-22","Clinical","All ICUs"
"3806","2019-04-21","Clinical","All ICUs"
"3807","2019-05-01","Clinical","All ICUs"
"3808","2019-04-15","Clinical","All ICUs"
"3809","2019-04-17","Clinical","All ICUs"
"3810","2019-05-01","Clinical","All ICUs"
"3811","2019-05-02","Clinical","All ICUs"
"3812","2019-05-02","Clinical","All ICUs"
"3813","2019-05-10","Clinical","All ICUs"
"3814","2019-05-08","Clinical","All ICUs"
"3815","2019-05-08","Clinical","All ICUs"
"3816","2019-05-05","Clinical","All ICUs"
"3817","2019-05-06","Clinical","All ICUs"
"3818","2019-03-21","Clinical","All ICUs"
"3819","2019-04-29","Clinical","All ICUs"
"3820","2019-05-13","Clinical","All ICUs"
"3821","2019-05-20","Clinical","All ICUs"
"3822","2019-05-15","Clinical","All ICUs"
"3823","2019-05-10","Clinical","All ICUs"
"3824","2019-05-13","Clinical","All ICUs"
"3825","2019-03-28","Clinical","All ICUs"
"3826","2019-03-21","Clinical","All ICUs"
"3827","2019-03-21","Clinical","All ICUs"
"3828","2019-04-11","Clinical","All ICUs"
"3829","2019-04-11","Clinical","All ICUs"
"3830","2019-05-09","Clinical","All ICUs"
"3831","2019-05-13","Clinical","All ICUs"
"3832","2019-05-18","Clinical","All ICUs"
"3833","2019-05-14","Clinical","All ICUs"
"3834","2019-05-14","Clinical","All ICUs"
"3835","2019-05-09","Clinical","All ICUs"
"3836","2019-05-06","Clinical","All ICUs"
"3837","2019-05-06","Clinical","All ICUs"
"3838","2019-05-16","Clinical","All ICUs"
"3839","2019-05-20","Clinical","All ICUs"
"3840","2019-05-22","Clinical","All ICUs"
"3841","2019-05-22","Clinical","All ICUs"
"3842","2019-05-22","Clinical","All ICUs"
"3843","2019-05-23","Clinical","All ICUs"
"3844","2019-05-14","Clinical","All ICUs"
"3845","2019-05-14","Clinical","All ICUs"
"3846","2019-05-14","Clinical","All ICUs"
"3847","2019-05-14","Clinical","All ICUs"
"3848","2019-05-11","Clinical","All ICUs"
"3849","2019-05-24","Clinical","All ICUs"
"3850","2019-05-21","Clinical","All ICUs"
"3851","2019-05-07","Clinical","All ICUs"
"3852","2019-05-01","Clinical","All ICUs"
"3853","2019-05-02","Clinical","All ICUs"
"3854","2019-05-02","Clinical","All ICUs"
"3855","2019-05-22","Clinical","All ICUs"
"3856","2019-05-07","Clinical","All ICUs"
"3857","2019-05-22","Clinical","All ICUs"
"3858","2019-05-29","Clinical","All ICUs"
"3859","2019-04-29","Clinical","All ICUs"
"3860","2019-05-07","Clinical","All ICUs"
"3861","2019-05-15","Clinical","All ICUs"
"3862","2019-05-29","Clinical","All ICUs"
"3863","2019-05-30","Clinical","All ICUs"
"3864","2019-05-07","Clinical","All ICUs"
"3865","2019-05-29","Clinical","All ICUs"
"3866","2019-04-11","Clinical","All ICUs"
"3867","2019-04-23","Clinical","All ICUs"
"3868","2019-05-18","Clinical","All ICUs"
"3869","2019-05-18","Clinical","All ICUs"
"3870","2019-06-03","Clinical","All ICUs"
"3871","2019-05-25","Clinical","All ICUs"
"3872","2019-05-24","Clinical","All ICUs"
"3873","2019-06-01","Clinical","All ICUs"
"3874","2019-06-01","Clinical","All ICUs"
"3875","2019-05-25","Clinical","All ICUs"
"3876","2019-05-28","Clinical","All ICUs"
"3877","2019-05-28","Clinical","All ICUs"
"3878","2019-06-02","Clinical","All ICUs"
"3879","2019-06-02","Clinical","All ICUs"
"3880","2019-06-05","Clinical","All ICUs"
"3881","2019-06-05","Clinical","All ICUs"
"3882","2019-06-02","Clinical","All ICUs"
"3883","2019-06-06","Clinical","All ICUs"
"3884","2019-06-14","Clinical","All ICUs"
"3885","2019-06-06","Clinical","All ICUs"
"3886","2019-06-09","Clinical","All ICUs"
"3887","2019-06-11","Clinical","All ICUs"
"3888","2019-06-07","Clinical","All ICUs"
"3889","2019-06-16","Clinical","All ICUs"
"3890","2019-06-16","Clinical","All ICUs"
"3891","2019-06-03","Clinical","All ICUs"
"3892","2019-06-28","Clinical","All ICUs"
"3893","2019-06-09","Clinical","All ICUs"
"3894","2019-06-09","Clinical","All ICUs"
"3895","2019-06-06","Clinical","All ICUs"
"3896","2019-06-04","Clinical","All ICUs"
"3897","2019-06-16","Clinical","All ICUs"
"3898","2019-05-31","Clinical","All ICUs"
"3899","2019-06-13","Clinical","All ICUs"
"3900","2019-06-13","Clinical","All ICUs"
"3901","2019-06-18","Clinical","All ICUs"
"3902","2019-06-22","Clinical","All ICUs"
"3903","2019-06-21","Clinical","All ICUs"
"3904","2019-06-27","Clinical","All ICUs"
"3905","2019-06-21","Clinical","All ICUs"
"3906","2019-06-21","Clinical","All ICUs"
"3907","2019-06-21","Clinical","All ICUs"
"3908","2019-06-21","Clinical","All ICUs"
"3909","2019-07-01","Clinical","All ICUs"
"3910","2019-06-24","Clinical","All ICUs"
"3911","2019-06-24","Clinical","All ICUs"
"3912","2019-06-24","Clinical","All ICUs"
"3913","2019-06-24","Clinical","All ICUs"
"3914","2019-06-23","Clinical","All ICUs"
"3915","2019-06-27","Clinical","All ICUs"
"3916","2019-06-27","Clinical","All ICUs"
"3917","2019-06-30","Clinical","All ICUs"
"3918","2019-06-18","Clinical","All ICUs"
"3919","2019-06-18","Clinical","All ICUs"
"3920","2019-07-09","Clinical","All ICUs"
"3921","2019-07-05","Clinical","All ICUs"
"3922","2019-07-07","Clinical","All ICUs"
"3923","2019-07-08","Clinical","All ICUs"
"3924","2019-07-08","Clinical","All ICUs"
"3925","2019-07-09","Clinical","All ICUs"
"3926","2019-05-25","Clinical","All ICUs"
"3927","2019-05-24","Clinical","All ICUs"
"3928","2019-05-24","Clinical","All ICUs"
"3929","2019-05-24","Clinical","All ICUs"
"3930","2019-04-25","Clinical","All ICUs"
"3931","2019-05-31","Clinical","All ICUs"
"3932","2019-05-14","Clinical","All ICUs"
"3933","2019-05-07","Clinical","All ICUs"
"3934","2019-05-21","Clinical","All ICUs"
"3935","2019-05-22","Clinical","All ICUs"
"3936","2019-06-01","Clinical","All ICUs"
"3937","2019-07-02","Clinical","All ICUs"
"3938","2019-07-01","Clinical","All ICUs"
"3939","2019-07-01","Clinical","All ICUs"
"3940","2019-07-06","Clinical","All ICUs"
"3941","2019-07-05","Clinical","All ICUs"
"3942","2019-07-03","Clinical","All ICUs"
"3943","2019-07-13","Clinical","All ICUs"
"3944","2019-07-16","Clinical","All ICUs"
"3945","2019-07-23","Clinical","All ICUs"
"3946","2019-07-23","Clinical","All ICUs"
"3947","2019-07-16","Clinical","All ICUs"
"3948","2019-07-20","Clinical","All ICUs"
"3949","2019-07-25","Clinical","All ICUs"
"3950","2019-07-25","Clinical","All ICUs"
"3951","2019-07-26","Clinical","All ICUs"
"3952","2019-07-24","Clinical","All ICUs"
"3953","2019-07-28","Clinical","All ICUs"
"3954","2019-07-27","Clinical","All ICUs"
"3955","2019-07-27","Clinical","All ICUs"
"3956","2019-07-31","Clinical","All ICUs"
"3957","2019-07-31","Clinical","All ICUs"
"3958","2019-08-07","Clinical","All ICUs"
"3959","2019-07-31","Clinical","All ICUs"
"3960","2019-07-29","Clinical","All ICUs"
"3961","2019-08-04","Clinical","All ICUs"
"3962","2019-08-04","Clinical","All ICUs"
"3963","2019-08-04","Clinical","All ICUs"
"3964","2019-07-26","Clinical","All ICUs"
"3965","2019-07-26","Clinical","All ICUs"
"3966","2019-07-02","Clinical","All ICUs"
"3967","2019-07-09","Clinical","All ICUs"
"3968","2019-07-09","Clinical","All ICUs"
"3969","2019-06-18","Clinical","All ICUs"
"3970","2019-06-27","Clinical","All ICUs"
"3971","2019-06-27","Clinical","All ICUs"
"3972","2019-07-11","Clinical","All ICUs"
"3973","2019-07-14","Clinical","All ICUs"
"3974","2019-07-19","Clinical","All ICUs"
"3975","2019-07-25","Clinical","All ICUs"
"3976","2019-07-26","Clinical","All ICUs"
"3977","2019-08-07","Clinical","All ICUs"
"3978","2019-08-07","Clinical","All ICUs"
"3979","2019-08-17","Clinical","All ICUs"
"3980","2019-08-17","Clinical","All ICUs"
"3981","2019-07-01","Clinical","All ICUs"
"3982","2019-08-07","Clinical","All ICUs"
"3983","2019-08-06","Clinical","All ICUs"
"3984","2019-08-06","Clinical","All ICUs"
"3985","2019-08-14","Clinical","All ICUs"
"3986","2019-08-19","Clinical","All ICUs"
"3987","2019-07-07","Clinical","All ICUs"
"3988","2019-06-20","Clinical","All ICUs"
"3989","2019-08-13","Clinical","All ICUs"
"3990","2019-08-25","Clinical","All ICUs"
"3991","2019-08-09","Clinical","All ICUs"
"3992","2019-08-12","Clinical","All ICUs"
"3993","2019-08-12","Clinical","All ICUs"
"3994","2019-08-13","Clinical","All ICUs"
"3995","2019-08-19","Clinical","All ICUs"
"3996","2019-08-19","Clinical","All ICUs"
"3997","2019-08-13","Clinical","All ICUs"
"3998","2019-08-22","Clinical","All ICUs"
"3999","2019-08-14","Clinical","All ICUs"
"4000","2019-08-14","Clinical","All ICUs"
"4001","2019-08-16","Clinical","All ICUs"
"4002","2019-08-17","Clinical","All ICUs"
"4003","2019-08-18","Clinical","All ICUs"
"4004","2019-08-18","Clinical","All ICUs"
"4005","2019-08-24","Clinical","All ICUs"
"4006","2019-08-24","Clinical","All ICUs"
"4007","2019-08-24","Clinical","All ICUs"
"4008","2019-08-27","Clinical","All ICUs"
"4009","2019-08-27","Clinical","All ICUs"
"4010","2019-08-31","Clinical","All ICUs"
"4011","2019-08-15","Clinical","All ICUs"
"4012","2019-08-27","Clinical","All ICUs"
"4013","2019-08-29","Clinical","All ICUs"
"4014","2019-08-25","Clinical","All ICUs"
"4015","2019-08-27","Clinical","All ICUs"
"4016","2019-09-04","Clinical","All ICUs"
"4017","2019-09-10","Clinical","All ICUs"
"4018","2019-08-20","Clinical","All ICUs"
"4019","2019-09-07","Clinical","All ICUs"
"4020","2019-08-10","Clinical","All ICUs"
"4021","2019-08-22","Clinical","All ICUs"
"4022","2019-08-01","Clinical","All ICUs"
"4023","2019-08-17","Clinical","All ICUs"
"4024","2019-08-17","Clinical","All ICUs"
"4025","2019-08-26","Clinical","All ICUs"
"4026","2019-08-30","Clinical","All ICUs"
"4027","2019-08-30","Clinical","All ICUs"
"4028","2019-09-01","Clinical","All ICUs"
"4029","2019-09-02","Clinical","All ICUs"
"4030","2019-09-03","Clinical","All ICUs"
"4031","2019-08-26","Clinical","All ICUs"
"4032","2019-09-10","Clinical","All ICUs"
"4033","2019-08-23","Clinical","All ICUs"
"4034","2019-09-04","Clinical","All ICUs"
"4035","2019-08-31","Clinical","All ICUs"
"4036","2019-09-07","Clinical","All ICUs"
"4037","2019-09-09","Clinical","All ICUs"
"4038","2019-09-18","Clinical","All ICUs"
"4039","2019-09-16","Clinical","All ICUs"
"4040","2019-09-05","Clinical","All ICUs"
"4041","2019-09-05","Clinical","All ICUs"
"4042","2019-09-22","Clinical","All ICUs"
